#Accession	No_orfs	Coverage	Abundance	Name	Description
TIGR03966	2	0.477922	0.000175	TIGR03966	actino_HemFlav: heme/flavin dehydrogenase, mycofactocin system
TIGR03971	13	5.335793	0.001964	TIGR03971	SDR_subfam_1: SDR family mycofactocin-dependent oxidoreductase
TIGR03972	1	0.989898	0.000364	TIGR03972	rSAM_TYW1: wyosine biosynthesis protein TYW1
TIGR03990	5	2.038288	0.00075	TIGR03990	Arch_GlmM: phosphoglucosamine mutase
TIGR03991	1	0.15736	5.7e-05	TIGR03991	alt_bact_glmU: UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
TIGR03992	9	3.198473	0.001177	TIGR03992	Arch_glmU: UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
TIGR03999	2	1.026666	0.000377	TIGR03999	thiol_BshA: N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA
TIGR04001	1	0.340707	0.000125	TIGR04001	thiol_BshB1: bacillithiol biosynthesis deacetylase BshB1
TIGR04018	14	4.199367	0.001546	TIGR04018	Bthiol_YpdA: putative bacillithiol system oxidoreductase, YpdA family
TIGR04022	1	0.112531	4.1e-05	TIGR04022	sulfur_SfnB: sulfur acquisition oxidoreductase, SfnB family
TIGR04026	45	5.313513	0.001956	TIGR04026	PPOX_FMN_cyano: PPOX class probable FMN-dependent enzyme, alr4036 family
TIGR04046	6	1.9175	0.000705	TIGR04046	MSMEG_0569_nitr: flavin-dependent oxidoreductase, MSMEG_0569 family
TIGR04056	2	0.145769	5.3e-05	TIGR04056	OMP_RagA_SusC: TonB-linked outer membrane protein, SusC/RagA family
TIGR04074	1	0.454545	0.000167	TIGR04074	bacter_Hen1: 3' terminal RNA ribose 2'-O-methyltransferase Hen1
TIGR04095	4	0.809312	0.000297	TIGR04095	dnd_restrict_1: DNA phosphorothioation system restriction enzyme
TIGR04104	10	3.397849	0.001251	TIGR04104	cxxc_20_cxxc: cxxc_20_cxxc protein
TIGR04114	11	7.777777	0.002863	TIGR04114	tSAM_targ_Cxxx: modification target Cys-rich repeat
TIGR04117	21	4.285714	0.001577	TIGR04117	Syntroph_Cxxx: Cys-Xaa-Xaa-Xaa repeat radical SAM target protein
TIGR04121	30	8.593283	0.003163	TIGR04121	DEXH_lig_assoc: DEXH box helicase, DNA ligase-associated
TIGR04123	3	0.647342	0.000238	TIGR04123	P_estr_lig_assc: metallophosphoesterase, DNA ligase-associated
TIGR04144	4	1.083333	0.000398	TIGR04144	archaeo_VPXXXP: archaeosortase B
TIGR04154	2	0.888086	0.000326	TIGR04154	archaeo_STT3: oligosaccharyl transferase, archaeosortase A system-associated
TIGR04171	1	0.939873	0.000346	TIGR04171	RNR_1b_NrdF: ribonucleoside-diphosphate reductase, class 1b, beta subunit
TIGR04180	5	3.114478	0.001146	TIGR04180	EDH_00030: NAD dependent epimerase/dehydratase, LLPSF_EDH_00030 family
TIGR04182	3	1.406143	0.000517	TIGR04182	glyco_TIGR04182: glycosyltransferase, TIGR04182 family
TIGR04187	5	0.605769	0.000223	TIGR04187	GRASP_SAV_5884: ATP-grasp ribosomal peptide maturase, SAV_5884 family
TIGR04191	8	2.573529	0.000947	TIGR04191	YphP_YqiW: putative bacilliredoxin, YphP/YqiW family
TIGR04211	7	1.742424	0.000641	TIGR04211	SH3_and_anchor: SH3 domain protein
TIGR04237	16	1.46875	0.00054	TIGR04237	seadorna_VP9: seadornavirus/coltivirus VP9 protein
TIGR04238	1	0.22388	8.2e-05	TIGR04238	seadorna_dsRNA: seadornavirus double-stranded RNA-binding protein
TIGR04239	5	2.08487	0.000767	TIGR04239	rhombo_GlpG: rhomboid family protease GlpG
TIGR04241	18	6.74074	0.002481	TIGR04241	adenoE3CR1rpt: mastadenovirus E3 CR1-alpha-1
TIGR04242	23	8.503797	0.00313	TIGR04242	nodulat_NodC: chitooligosaccharide synthase NodC
TIGR04247	3	0.533156	0.000196	TIGR04247	NosD_copper_fam: nitrous oxide reductase family maturation protein NosD
TIGR04252	7	2.469387	0.000909	TIGR04252	SCM_precur_ScmA: SynChlorMet cassette protein ScmA
TIGR04253	1	0.960297	0.000353	TIGR04253	mesacon_CoA_iso: mesaconyl-CoA isomerase
TIGR04265	5	0.68737	0.000253	TIGR04265	bac_cardiolipin: cardiolipin synthase
TIGR04291	2	0.217699	8e-05	TIGR04291	arsen_driv_ArsA: arsenical pump-driving ATPase
TIGR04316	10	6.496	0.002391	TIGR04316	dhbA_paeA: 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
TIGR04336	1	0.866666	0.000319	TIGR04336	AmmeMemoSam_B: AmmeMemoRadiSam system protein B
TIGR04343	1	0.07027	2.5e-05	TIGR04343	egtE_PLP_lyase: ergothioneine biosynthesis PLP-dependent enzyme EgtE
TIGR04345	3	1.363636	0.000502	TIGR04345	ovoA_Cterm: putative 4-mercaptohistidine N1-methyltranferase
TIGR04354	10	2.537313	0.000934	TIGR04354	amphi-Trp: amphi-Trp domain
TIGR04362	6	3.738853	0.001376	TIGR04362	choice_anch_C: choice-of-anchor C domain
TIGR04364	1	0.266497	9.8e-05	TIGR04364	methyltran_FxLD: methyltransferase, FxLD system
TIGR04380	2	1.690909	0.000622	TIGR04380	myo_inos_iolG: inositol 2-dehydrogenase
TIGR04381	46	11.489795	0.00423	TIGR04381	HTH_TypR: TyrR family helix-turn-helix domain
TIGR04382	2	0.436893	0.00016	TIGR04382	myo_inos_iolC_N: 5-dehydro-2-deoxygluconokinase
TIGR04416	11	3.912181	0.00144	TIGR04416	group_II_RT_mat: group II intron reverse transcriptase/maturase
TIGR04458	9	2.203473	0.000811	TIGR04458	CYP450_TxtE: 4-nitrotryptophan synthase
TIGR04461	1	0.757653	0.000278	TIGR04461	endura_MppQ: enduracididine biosynthesis enzyme MppQ
TIGR04479	9	0.412698	0.000151	TIGR04479	bcpD_PhpK_rSAM: radical SAM P-methyltransferase, PhpK family
TIGR04486	1	0.742805	0.000273	TIGR04486	thiosulf_SoxB: thiosulfohydrolase SoxB
TIGR04503	3	1.320689	0.000486	TIGR04503	mft_etfB: electron transfer flavoprotein, mycofactocin-associated
TIGR04506	2	1.1133	0.000409	TIGR04506	F_threo_transal: fluorothreonine transaldolase
