#Accession	No_orfs	Coverage	Abundance	Name	Description
TIGR03413	8	3.891129	0.001257	TIGR03413	GSH_gloB: hydroxyacylglutathione hydrolase
TIGR03417	90	33.103999	0.010702	TIGR03417	chol_sulfatase: choline-sulfatase
TIGR03420	2	0.353982	0.000114	TIGR03420	DnaA_homol_Hda: DnaA regulatory inactivator Hda
TIGR03422	2	0.69	0.000223	TIGR03422	mito_frataxin: frataxin
TIGR03436	3	0.209876	6.7e-05	TIGR03436	acidobact_VWFA: VWFA-related Acidobacterial domain
TIGR03440	1	0.536945	0.000173	TIGR03440	egtB_TIGR03440: ergothioneine biosynthesis protein EgtB
TIGR03443	3	0.169064	5.4e-05	TIGR03443	alpha_am_amid: L-aminoadipate-semialdehyde dehydrogenase
TIGR03449	2	0.884236	0.000285	TIGR03449	mycothiol_MshA: D-inositol-3-phosphate glycosyltransferase
TIGR03450	1	0.478873	0.000154	TIGR03450	mycothiol_INO1: inositol 1-phosphate synthase
TIGR03465	2	0.790262	0.000255	TIGR03465	HpnD: squalene synthase HpnD
TIGR03466	11	4.871559	0.001574	TIGR03466	HpnA: hopanoid-associated sugar epimerase
TIGR03467	19	3.302325	0.001067	TIGR03467	HpnE: squalene-associated FAD-dependent desaturase
TIGR03471	1	0.059322	1.9e-05	TIGR03471	HpnJ: hopanoid biosynthesis associated radical SAM protein HpnJ
TIGR03472	2	0.739946	0.000239	TIGR03472	HpnI: hopanoid biosynthesis associated glycosyl transferase protein HpnI
TIGR03473	1	0.780918	0.000252	TIGR03473	HpnK: hopanoid biosynthesis associated protein HpnK
TIGR03491	1	0.164502	5.3e-05	TIGR03491	TIGR03491: putative RecB family nuclease, TM0106 family
TIGR03499	4	0.762237	0.000246	TIGR03499	FlhF: flagellar biosynthesis protein FlhF
TIGR03513	2	0.651821	0.00021	TIGR03513	GldL_gliding: gliding motility-associated protein GldL
TIGR03520	3	1.080882	0.000349	TIGR03520	GldE: gliding motility-associated protein GldE
TIGR03522	2	0.661129	0.000213	TIGR03522	GldA_ABC_ATP: gliding motility-associated ABC transporter ATP-binding subunit GldA
TIGR03524	1	0.084078	2.7e-05	TIGR03524	GldJ: gliding motility-associated lipoprotein GldJ
TIGR03528	1	0.143939	4.6e-05	TIGR03528	2_3_DAP_am_ly: diaminopropionate ammonia-lyase
TIGR03529	1	0.826086	0.000267	TIGR03529	GldK_short: gliding motility-associated lipoprotein GldK
TIGR03531	1	1	0.000323	TIGR03531	selenium_SpcS: O-phosphoseryl-tRNA(Sec) selenium transferase
TIGR03534	2	1.29249	0.000417	TIGR03534	RF_mod_PrmC: protein-(glutamine-N5) methyltransferase, release factor-specific
TIGR03540	2	0.1906	6.1e-05	TIGR03540	DapC_direct: LL-diaminopimelate aminotransferase
TIGR03542	1	0.818407	0.000264	TIGR03542	DAPAT_plant: LL-diaminopimelate aminotransferase
TIGR03547	100	18.708092	0.006048	TIGR03547	muta_rot_YjhT: mutatrotase, YjhT family
TIGR03548	85	24.66873	0.007975	TIGR03548	mutarot_permut: cyclically-permuted mutarotase family protein
TIGR03563	1	0.840579	0.000271	TIGR03563	perox_SACOL1771: peroxiredoxin, SACOL1771 subfamily
TIGR03570	9	2.683168	0.000867	TIGR03570	NeuD_NnaD: sugar O-acyltransferase, sialic acid O-acetyltransferase NeuD family
TIGR03575	1	0.188235	6e-05	TIGR03575	selen_PSTK_euk: L-seryl-tRNA(Sec) kinase
TIGR03588	2	0.513157	0.000165	TIGR03588	PseC: UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase
TIGR03591	43	4.505079	0.001456	TIGR03591	polynuc_phos: polyribonucleotide nucleotidyltransferase
TIGR03592	2	1.973821	0.000638	TIGR03592	yidC_oxa1_cterm: membrane protein insertase, YidC/Oxa1 family
TIGR03594	13	1.668981	0.000539	TIGR03594	GTPase_EngA: ribosome-associated GTPase EngA
TIGR03596	10	4.873188	0.001575	TIGR03596	GTPase_YlqF: ribosome biogenesis GTP-binding protein YlqF
TIGR03597	2	0.952908	0.000308	TIGR03597	GTPase_YqeH: ribosome biogenesis GTPase YqeH
TIGR03598	8	2.725806	0.000881	TIGR03598	GTPase_YsxC: ribosome biogenesis GTP-binding protein YsxC
TIGR03606	2	0.449339	0.000145	TIGR03606	non_repeat_PQQ: dehydrogenase, PQQ-dependent, s-GDH family
TIGR03608	2	1.126213	0.000364	TIGR03608	L_ocin_972_ABC: putative bacteriocin export ABC transporter, lactococcin 972 group
TIGR03610	1	0.133858	4.3e-05	TIGR03610	RutC: pyrimidine utilization protein C
TIGR03611	2	1.011627	0.000327	TIGR03611	RutD: pyrimidine utilization protein D
TIGR03614	3	1.19469	0.000386	TIGR03614	RutB: pyrimidine utilization protein B
TIGR03625	1	0.995049	0.000321	TIGR03625	L3_bact: 50S ribosomal protein L3
TIGR03626	1	0.996978	0.000322	TIGR03626	L3_arch: archaeal ribosomal protein L3
TIGR03627	2	1.930769	0.000624	TIGR03627	arch_S9P: archaeal ribosomal protein S9P
TIGR03628	1	0.991452	0.00032	TIGR03628	arch_S11P: archaeal ribosomal protein S11P
TIGR03629	1	0.993055	0.000321	TIGR03629	arch_S13P: archaeal ribosomal protein S13P
TIGR03630	1	0.872549	0.000282	TIGR03630	arch_S17P: archaeal ribosomal protein S17P
TIGR03633	7	6.026086	0.001948	TIGR03633	arc_protsome_A: proteasome endopeptidase complex, archaeal, alpha subunit
TIGR03634	10	6.74054	0.002179	TIGR03634	arc_protsome_B: proteasome endopeptidase complex, archaeal, beta subunit
TIGR03636	1	1	0.000323	TIGR03636	L23_arch: archaeal ribosomal protein L23
TIGR03653	1	0.988235	0.000319	TIGR03653	arch_L6P: archaeal ribosomal protein L6P
TIGR03665	8	2.751445	0.000889	TIGR03665	arCOG04150: arCOG04150 universal archaeal KH domain protein
TIGR03670	5	2.777963	0.000898	TIGR03670	rpoB_arch: DNA-directed RNA polymerase subunit B
TIGR03672	2	1.079681	0.000349	TIGR03672	rpl4p_arch: 50S ribosomal protein L4P
TIGR03673	1	0.969465	0.000313	TIGR03673	rpl14p_arch: 50S ribosomal protein L14P
TIGR03674	4	2.150887	0.000695	TIGR03674	fen_arch: flap structure-specific endonuclease
TIGR03675	5	1.979397	0.000639	TIGR03675	arCOG00543: arCOG00543 universal archaeal KH-domain/beta-lactamase-domain protein
TIGR03676	1	1	0.000323	TIGR03676	aRF1/eRF1: peptide chain release factor 1, archaeal and eukaryotic forms
TIGR03677	6	4.871794	0.001574	TIGR03677	rpl7ae: 50S ribosomal protein L7Ae
TIGR03680	1	0.997542	0.000322	TIGR03680	eif2g_arch: translation initiation factor 2, gamma subunit
TIGR03683	1	0.390243	0.000126	TIGR03683	A-tRNA_syn_arch: alanine--tRNA ligase
TIGR03684	2	1.551948	0.000501	TIGR03684	arCOG00985: arCOG04150 universal archaeal PUA-domain protein
TIGR03685	2	1.685714	0.000544	TIGR03685	L12P_arch: 50S ribosomal protein L12P
TIGR03689	4	0.439453	0.000142	TIGR03689	pup_AAA: proteasome ATPase
TIGR03695	13	3.88492	0.001255	TIGR03695	menH_SHCHC: 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
TIGR03696	1	0.960526	0.00031	TIGR03696	Rhs_assc_core: RHS repeat-associated core domain
TIGR03702	2	0.19322	6.2e-05	TIGR03702	lip_kinase_YegS: lipid kinase YegS
TIGR03703	4	1.0801	0.000349	TIGR03703	plsB: glycerol-3-phosphate O-acyltransferase
TIGR03710	1	0.133689	4.3e-05	TIGR03710	OAFO_sf: 2-oxoacid:acceptor oxidoreductase, alpha subunit
TIGR03719	8	3.014492	0.000974	TIGR03719	ABC_ABC_ChvD: ATP-binding cassette protein, ChvD family
TIGR03722	1	0.996904	0.000322	TIGR03722	arch_KAE1: universal archaeal protein Kae1
TIGR03723	1	0.996815	0.000322	TIGR03723	T6A_TsaD_YgjD: tRNA threonylcarbamoyl adenosine modification protein TsaD
TIGR03724	29	9.140703	0.002955	TIGR03724	arch_bud32: Kae1-associated kinase Bud32
TIGR03729	1	0.987447	0.000319	TIGR03729	acc_ester: putative phosphoesterase
TIGR03736	1	0.093877	3e-05	TIGR03736	PRTRC_ThiF: PRTRC system ThiF family protein
TIGR03767	2	0.209677	6.7e-05	TIGR03767	P_acnes_RR: metallophosphoesterase, PPA1498 family
TIGR03771	1	0.932735	0.000301	TIGR03771	anch_rpt_ABC: anchored repeat-type ABC transporter, ATP-binding subunit
TIGR03788	19	4.106518	0.001327	TIGR03788	marine_srt_targ: marine proteobacterial sortase target protein
TIGR03796	1	0.061971	2e-05	TIGR03796	NHLM_micro_ABC1: NHLM bacteriocin system ABC transporter, peptidase/ATP-binding protein
TIGR03797	2	0.164723	5.3e-05	TIGR03797	NHLM_micro_ABC2: NHLM bacteriocin system ABC transporter, ATP-binding protein
TIGR03799	13	3.766283	0.001217	TIGR03799	NOD_PanD_pyr: putative pyridoxal-dependent aspartate 1-decarboxylase
TIGR03800	1	1	0.000323	TIGR03800	PLP_synth_Pdx2: pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2
TIGR03804	18	13.90909	0.004496	TIGR03804	para_beta_helix: parallel beta-helix repeat
TIGR03812	5	2.248	0.000726	TIGR03812	tyr_de_CO2_Arch: tyrosine decarboxylase MnfA
TIGR03814	9	4.023333	0.0013	TIGR03814	Gln_ase: glutaminase A
TIGR03817	4	0.50539	0.000163	TIGR03817	DECH_helic: helicase/secretion neighborhood putative DEAH-box helicase
TIGR03835	8	0.491389	0.000158	TIGR03835	termin_org_DnaJ: terminal organelle assembly protein TopJ
TIGR03840	8	4.455399	0.00144	TIGR03840	TMPT_Se_Te: thiopurine S-methyltransferase, Se/Te detoxification family
TIGR03855	1	0.742358	0.000239	TIGR03855	NAD_NadX: aspartate dehydrogenase
TIGR03866	22	5.790322	0.001871	TIGR03866	PQQ_ABC_repeats: PQQ-dependent catabolism-associated beta-propeller protein
TIGR03873	5	1.039062	0.000335	TIGR03873	F420-0_ABC_ATP: proposed F420-0 ABC transporter, ATP-binding protein
TIGR03896	22	5.615141	0.001815	TIGR03896	cyc_nuc_ocin: bacteriocin-type transport-associated protein
TIGR03897	2	0.726394	0.000234	TIGR03897	lanti_2_LanM: type 2 lantibiotic biosynthesis protein LanM
TIGR03902	2	1.188311	0.000384	TIGR03902	rhom_GG_sort: rhombosortase
TIGR03903	229	27.389897	0.008854	TIGR03903	TOMM_kin_cyc: TOMM system kinase/cyclase fusion protein
TIGR03906	4	0.794432	0.000256	TIGR03906	quino_hemo_SAM: quinohemoprotein amine dehydrogenase maturation protein
TIGR03921	26	13.223796	0.004275	TIGR03921	T7SS_mycosin: type VII secretion-associated serine protease mycosin
TIGR03928	1	0.148148	4.7e-05	TIGR03928	T7_EssCb_Firm: type VII secretion protein EssC
TIGR03937	4	0.727272	0.000235	TIGR03937	PgaC_IcaA: poly-beta-1,6 N-acetyl-D-glucosamine synthase
TIGR03947	1	0.824512	0.000266	TIGR03947	viomycin_VioD: capreomycidine synthase
TIGR03948	1	0.952808	0.000308	TIGR03948	butyr_acet_CoA: butyryl-CoA:acetate CoA-transferase
TIGR03953	2	1.026595	0.000331	TIGR03953	rplD_bact: 50S ribosomal protein L4
TIGR03965	45	10.389721	0.003358	TIGR03965	mycofact_glyco: mycofactocin system glycosyltransferase
TIGR03971	15	7.966789	0.002575	TIGR03971	SDR_subfam_1: SDR family mycofactocin-dependent oxidoreductase
TIGR03972	2	1.10101	0.000355	TIGR03972	rSAM_TYW1: wyosine biosynthesis protein TYW1
TIGR03990	4	1.538288	0.000497	TIGR03990	Arch_GlmM: phosphoglucosamine mutase
TIGR03992	12	3.170483	0.001024	TIGR03992	Arch_glmU: UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
TIGR03999	3	0.770666	0.000249	TIGR03999	thiol_BshA: N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA
TIGR04018	14	3.310126	0.00107	TIGR04018	Bthiol_YpdA: putative bacillithiol system oxidoreductase, YpdA family
TIGR04022	2	0.199488	6.4e-05	TIGR04022	sulfur_SfnB: sulfur acquisition oxidoreductase, SfnB family
TIGR04046	6	1.2025	0.000388	TIGR04046	MSMEG_0569_nitr: flavin-dependent oxidoreductase, MSMEG_0569 family
TIGR04074	1	0.454545	0.000146	TIGR04074	bacter_Hen1: 3' terminal RNA ribose 2'-O-methyltransferase Hen1
TIGR04075	1	0.27732	8.9e-05	TIGR04075	bacter_Pnkp: polynucleotide kinase-phosphatase
TIGR04095	8	2.634146	0.000851	TIGR04095	dnd_restrict_1: DNA phosphorothioation system restriction enzyme
TIGR04105	1	0.127705	4.1e-05	TIGR04105	FeFe_hydrog_B1: [FeFe] hydrogenase, group B1/B3
TIGR04112	2	0.51632	0.000166	TIGR04112	seleno_YedE: putative selenium metabolism protein, YedE family
TIGR04121	37	8.192786	0.002648	TIGR04121	DEXH_lig_assoc: DEXH box helicase, DNA ligase-associated
TIGR04134	2	0.873333	0.000282	TIGR04134	lipo_with_rSAM: putative lipoprotein, rSAM/lipoprotein system
TIGR04154	2	1.415162	0.000457	TIGR04154	archaeo_STT3: oligosaccharyl transferase, archaeosortase A system-associated
TIGR04171	2	1.844936	0.000596	TIGR04171	RNR_1b_NrdF: ribonucleoside-diphosphate reductase, class 1b, beta subunit
TIGR04180	2	1.629629	0.000526	TIGR04180	EDH_00030: NAD dependent epimerase/dehydratase, LLPSF_EDH_00030 family
TIGR04181	1	0.069637	2.2e-05	TIGR04181	NHT_00031: aminotransferase, LLPSF_NHT_00031 family
TIGR04182	1	0.331058	0.000107	TIGR04182	glyco_TIGR04182: glycosyltransferase, TIGR04182 family
TIGR04201	14	4.40909	0.001425	TIGR04201	Myxo_Cys_RPT: Cys-rich repeat, Myxococcales-type
TIGR04211	12	3.232323	0.001044	TIGR04211	SH3_and_anchor: SH3 domain protein
TIGR04239	1	0.560885	0.000181	TIGR04239	rhombo_GlpG: rhomboid family protease GlpG
TIGR04242	12	3.653164	0.001181	TIGR04242	nodulat_NodC: chitooligosaccharide synthase NodC
TIGR04247	4	1.70557	0.000551	TIGR04247	NosD_copper_fam: nitrous oxide reductase family maturation protein NosD
TIGR04253	1	0.196029	6.3e-05	TIGR04253	mesacon_CoA_iso: mesaconyl-CoA isomerase
TIGR04259	2	0.251851	8.1e-05	TIGR04259	oxa_formateAnti: oxalate/formate antiporter
TIGR04265	5	0.621118	0.0002	TIGR04265	bac_cardiolipin: cardiolipin synthase
TIGR04283	2	0.950226	0.000307	TIGR04283	glyco_like_mftF: transferase 2, rSAM/selenodomain-associated
TIGR04285	1	0.760784	0.000245	TIGR04285	nucleoid_noc: nucleoid occlusion protein
TIGR04298	2	0.11655	3.7e-05	TIGR04298	his_histam_anti: histidine-histamine antiporter
TIGR04316	3	1.432	0.000462	TIGR04316	dhbA_paeA: 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
TIGR04324	2	0.576612	0.000186	TIGR04324	SpoChoClust_2: sporadic carbohydrate cluster 2OG-Fe(II) oxygenase
TIGR04336	1	0.748148	0.000241	TIGR04336	AmmeMemoSam_B: AmmeMemoRadiSam system protein B
TIGR04344	2	0.934684	0.000302	TIGR04344	ovoA_Nterm: 5-histidylcysteine sulfoxide synthase
TIGR04345	4	1.867768	0.000603	TIGR04345	ovoA_Cterm: putative 4-mercaptohistidine N1-methyltranferase
TIGR04348	1	0.42258	0.000136	TIGR04348	TIGR04348: putative glycosyltransferase, TIGR04348 family
TIGR04377	1	0.993506	0.000321	TIGR04377	myo_inos_iolD: 3,5/4-trihydroxycyclohexa-1,2-dione hydrolase
TIGR04378	1	0.882591	0.000285	TIGR04378	myo_inos_iolB: 5-deoxy-glucuronate isomerase
TIGR04379	1	0.755172	0.000244	TIGR04379	myo_inos_iolE: myo-inosose-2 dehydratase
TIGR04380	9	5.427272	0.001754	TIGR04380	myo_inos_iolG: inositol 2-dehydrogenase
TIGR04406	2	1.012552	0.000327	TIGR04406	LPS_export_lptB: LPS export ABC transporter ATP-binding protein
TIGR04409	2	1.411111	0.000456	TIGR04409	LptC_YrbK: LPS export ABC transporter periplasmic protein LptC
TIGR04416	49	19.470254	0.006294	TIGR04416	group_II_RT_mat: group II intron reverse transcriptase/maturase
TIGR04458	7	2.297766	0.000742	TIGR04458	CYP450_TxtE: 4-nitrotryptophan synthase
TIGR04461	3	1.645408	0.000531	TIGR04461	endura_MppQ: enduracididine biosynthesis enzyme MppQ
TIGR04503	1	0.75862	0.000245	TIGR04503	mft_etfB: electron transfer flavoprotein, mycofactocin-associated
TIGR04506	2	1.123152	0.000363	TIGR04506	F_threo_transal: fluorothreonine transaldolase
