#Accession	No_orfs	Coverage	Abundance	Name	Description
PF00503.20	13	6.305084	0.00017	G-alpha	G-protein alpha subunit
PF00505.19	54	36.57971	0.000991	HMG_box	HMG (high mobility group) box
PF00514.23	167	119.414634	0.003236	Arm	Armadillo/beta-catenin-like repeat
PF00515.28	236	175.911764	0.004767	TPR_1	Tetratricopeptide repeat
PF00520.31	108	77.848979	0.00211	Ion_trans	Ion transport protein
PF00521.20	1	0.997652	2.7e-05	DNA_topoisoIV	DNA gyrase/topoisomerase IV, subunit A
PF00525.18	2	1.285714	3.4e-05	Crystallin	Alpha crystallin A chain, N terminal
PF00530.18	36	27.319999	0.00074	SRCR	Scavenger receptor cysteine-rich domain
PF00531.22	58	44.546511	0.001207	Death	Death domain
PF00533.26	8	5.936708	0.00016	BRCT	BRCA1 C Terminus (BRCT) domain
PF00534.20	7	6.052325	0.000164	Glycos_transf_1	Glycosyl transferases group 1
PF00535.26	30	20.523529	0.000556	Glycos_transf_2	Glycosyl transferase family 2
PF00536.30	46	36.71875	0.000995	SAM_1	SAM domain (Sterile alpha motif)
PF00538.19	32	21.581081	0.000584	Linker_histone	linker histone H1 and H5 family
PF00542.19	2	1.373134	3.7e-05	Ribosomal_L12	Ribosomal protein L7/L12 C-terminal domain
PF00547.18	1	1	2.7e-05	Urease_gamma	Urease, gamma subunit
PF00549.19	3	2.973856	8e-05	Ligase_CoA	CoA-ligase
PF00550.25	8	7.194029	0.000194	PP-binding	Phosphopantetheine attachment site
PF00551.19	3	2.491712	6.7e-05	Formyl_trans_N	Formyl transferase
PF00554.22	5	3.325443	9e-05	RHD_DNA_bind	Rel homology DNA-binding domain
PF00557.24	10	8.435406	0.000228	Peptidase_M24	Metallopeptidase family M24
PF00560.33	30	18.695652	0.000506	LRR_1	Leucine Rich Repeat
PF00561.20	15	7.29961	0.000197	Abhydrolase_1	alpha/beta hydrolase fold
PF00562.28	3	3	8.1e-05	RNA_pol_Rpb2_6	RNA polymerase Rpb2, domain 6
PF00564.24	5	3.714285	0.0001	PB1	PB1 domain
PF00565.17	6	4.694444	0.000127	SNase	Staphylococcal nuclease homologue
PF00566.18	49	27.893023	0.000756	RabGAP-TBC	Rab-GTPase-TBC domain
PF00567.24	62	45.696721	0.001238	TUDOR	Tudor domain
PF00568.23	4	3.27027	8.8e-05	WH1	WH1 domain
PF00569.17	16	10.444444	0.000283	ZZ	Zinc finger, ZZ type
PF00570.23	4	3.323529	9e-05	HRDC	HRDC domain
PF00571.28	18	13.315789	0.00036	CBS	CBS domain
PF00572.18	3	2.032	5.5e-05	Ribosomal_L13	Ribosomal protein L13
PF00573.22	3	2.161458	5.8e-05	Ribosomal_L4	Ribosomal protein L4/L1 family
PF00574.23	2	1.763736	4.7e-05	CLP_protease	Clp protease
PF00575.23	24	16.493333	0.000447	S1	S1 RNA binding domain
PF00576.21	2	1.918181	5.1e-05	Transthyretin	HIUase/Transthyretin family
PF00578.21	7	4.854838	0.000131	AhpC-TSA	AhpC/TSA family
PF00579.25	5	3.856655	0.000104	tRNA-synt_1b	tRNA synthetases class I (W and Y)
PF00580.21	3	0.733333	1.9e-05	UvrD-helicase	UvrD/REP helicase N-terminal domain
PF00581.20	28	25.626168	0.000694	Rhodanese	Rhodanese-like domain
PF00582.26	26	21.205673	0.000574	Usp	Universal stress protein family
PF00583.25	19	14.247863	0.000386	Acetyltransf_1	Acetyltransferase (GNAT) family
PF00584.20	1	0.981818	2.6e-05	SecE	SecE/Sec61-gamma subunits of protein translocation complex
PF00586.24	3	2.755319	7.4e-05	AIRS	AIR synthase related protein, N-terminal domain
PF00587.25	8	5.586592	0.000151	tRNA-synt_2b	tRNA synthetase class II core domain (G, H, P, S and T)
PF00588.19	5	2.591549	7e-05	SpoU_methylase	SpoU rRNA Methylase family
PF00590.20	1	0.99061	2.6e-05	TP_methylase	Tetrapyrrole (Corrin/Porphyrin) Methylases
PF00591.21	3	2.063241	5.5e-05	Glycos_transf_3	Glycosyl transferase family, a/b domain
PF00595.24	112	90.707317	0.002458	PDZ	PDZ domain
PF00596.21	2	1.634408	4.4e-05	Aldolase_II	Class II Aldolase and Adducin N-terminal domain
PF00605.17	3	2.923809	7.9e-05	IRF	Interferon regulatory factor transcription factor
PF00609.19	5	4.193749	0.000113	DAGK_acc	Diacylglycerol kinase accessory domain
PF00610.21	11	9.055555	0.000245	DEP	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)
PF00611.23	14	7.454545	0.000202	FCH	Fes/CIP4, and EFC/F-BAR homology domain
PF00612.27	113	95.47619	0.002587	IQ	IQ calmodulin-binding motif
PF00613.20	6	3.259459	8.8e-05	PI3Ka	Phosphoinositide 3-kinase family, accessory domain (PIK domain)
PF00614.22	2	1.607142	4.3e-05	PLDc	Phospholipase D Active site motif
PF00615.19	23	17.711864	0.00048	RGS	Regulator of G protein signaling domain
PF00616.19	7	4.028846	0.000109	RasGAP	GTPase-activator protein for Ras-like GTPase
PF00617.19	18	10.830508	0.000293	RasGEF	RasGEF domain
PF00618.20	7	5.571428	0.000151	RasGEF_N	RasGEF N-terminal motif
PF00619.21	25	19.447058	0.000527	CARD	Caspase recruitment domain
PF00620.27	43	27.894736	0.000756	RhoGAP	RhoGAP domain
PF00621.20	43	31.48901	0.000853	RhoGEF	RhoGEF domain
PF00622.28	33	24.491666	0.000663	SPRY	SPRY domain
PF00623.20	4	2.759036	7.4e-05	RNA_pol_Rpb1_2	RNA polymerase Rpb1, domain 2
PF00625.21	18	10.445054	0.000283	Guanylate_kin	Guanylate kinase
PF00626.22	30	24	0.00065	Gelsolin	Gelsolin repeat
PF00627.31	13	11.081081	0.0003	UBA	UBA/TS-N domain
PF00628.29	96	72.76923	0.001972	PHD	PHD-finger
PF00629.23	48	33.8375	0.000917	MAM	MAM domain, meprin/A5/mu
PF00630.19	70	58.932038	0.001597	Filamin	Filamin/ABP280 repeat
PF00631.22	5	4.264705	0.000115	G-gamma	GGL domain
PF00632.25	27	18.355048	0.000497	HECT	HECT-domain (ubiquitin-transferase)
PF00635.26	2	1.348623	3.6e-05	Motile_Sperm	MSP (Major sperm protein) domain
PF00636.26	5	3.495238	9.4e-05	Ribonuclease_3	Ribonuclease III domain
PF00637.20	40	17.181818	0.000465	Clathrin	Region in Clathrin and VPS
PF00638.18	9	6.696721	0.000181	Ran_BP1	RanBP1 domain
PF00639.21	1	0.98969	2.6e-05	Rotamase	PPIC-type PPIASE domain
PF00640.23	19	11.642857	0.000315	PID	Phosphotyrosine interaction domain (PTB/PID)
PF00641.18	16	13.5	0.000365	zf-RanBP	Zn-finger in Ran binding protein and others
PF00642.24	31	26.925925	0.000729	zf-CCCH	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
PF00643.24	82	47.785714	0.001295	zf-B_box	B-box zinc finger
PF00644.20	38	26.841025	0.000727	PARP	Poly(ADP-ribose) polymerase catalytic domain
PF00645.18	5	3.609756	9.7e-05	zf-PARP	Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region
PF00646.33	13	6.979166	0.000189	F-box	F-box domain
PF00647.19	1	0.981308	2.6e-05	EF1G	Elongation factor 1 gamma, conserved domain
PF00648.21	23	15.343434	0.000415	Peptidase_C2	Calpain family cysteine protease
PF00650.20	17	13.911949	0.000377	CRAL_TRIO	CRAL/TRIO domain
PF00651.31	158	113.009009	0.003062	BTB	BTB/POZ domain
PF00652.22	19	17.559055	0.000475	Ricin_B_lectin	Ricin-type beta-trefoil lectin domain
PF00653.21	61	43.657534	0.001183	BIR	Inhibitor of Apoptosis domain
PF00654.20	13	5.997175	0.000162	Voltage_CLC	Voltage gated chloride channel
PF00656.22	15	12.866935	0.000348	Peptidase_C14	Caspase domain
PF00657.22	7	3.2	8.6e-05	Lipase_GDSL	GDSL-like Lipase/Acylhydrolase
PF00658.18	2	1.867647	5e-05	PABP	Poly-adenylate binding protein, unique domain
PF00659.18	6	5.5	0.000149	POLO_box	POLO box duplicated region
PF00664.23	82	51.704379	0.001401	ABC_membrane	ABC transporter transmembrane region
PF00665.26	59	41.394957	0.001121	rve	Integrase core domain
PF00667.20	4	3.927927	0.000106	FAD_binding_1	FAD binding domain
PF00668.20	3	0.494529	1.3e-05	Condensation	Condensation domain
PF00673.21	1	1	2.7e-05	Ribosomal_L5_C	ribosomal L5P family C-terminus
PF00675.20	11	7.328859	0.000198	Peptidase_M16	Insulinase (Peptidase family M16)
PF00676.20	5	4.793333	0.000129	E1_dh	Dehydrogenase E1 component
PF00679.24	6	5.640449	0.000152	EFG_C	Elongation factor G C-terminus
PF00681.20	136	74.195121	0.00201	Plectin	Plectin repeat
PF00682.19	2	1.969696	5.3e-05	HMGL-like	HMGL-like
PF00683.17	10	7.6	0.000205	TB	TB domain
PF00685.27	25	12.77528	0.000346	Sulfotransfer_1	Sulfotransferase domain
PF00687.21	3	2.857843	7.7e-05	Ribosomal_L1	Ribosomal protein L1p/L10e family
PF00688.18	8	4.939024	0.000133	TGFb_propeptide	TGF-beta propeptide
PF00689.21	7	3.791208	0.000102	Cation_ATPase_C	Cation transporting ATPase, C-terminus
PF00690.26	6	4.884057	0.000132	Cation_ATPase_N	Cation transporter/ATPase, N-terminus
PF00692.19	1	0.798449	2.1e-05	dUTPase	dUTPase
PF00694.19	2	1.763358	4.7e-05	Aconitase_C	Aconitase C-terminal domain
PF00696.28	2	1.979253	5.3e-05	AA_kinase	Amino acid kinase family
PF00698.21	3	2.714733	7.3e-05	Acyl_transf_1	Acyl transferase domain
PF00699.20	1	0.989795	2.6e-05	Urease_beta	Urease beta subunit
PF00701.22	4	1.972318	5.3e-05	DHDPS	Dihydrodipicolinate synthetase family
PF00702.26	24	13.299999	0.00036	Hydrolase	haloacid dehalogenase-like hydrolase
PF00703.21	1	1	2.7e-05	Glyco_hydro_2	Glycosyl hydrolases family 2
PF00704.28	46	32.112179	0.00087	Glyco_hydro_18	Glycosyl hydrolases family 18
PF00705.18	1	1	2.7e-05	PCNA_N	Proliferating cell nuclear antigen, N-terminal domain
PF00707.22	2	1.104651	2.9e-05	IF3_C	Translation initiation factor IF-3, C-terminal domain
PF00708.18	1	0.870588	2.3e-05	Acylphosphatase	Acylphosphatase
PF00709.21	1	1	2.7e-05	Adenylsucc_synt	Adenylosuccinate synthetase
PF00710.20	1	0.989528	2.6e-05	Asparaginase	Asparaginase, N-terminal
PF00717.23	2	1.657142	4.4e-05	Peptidase_S24	Peptidase S24-like
PF00719.19	3	0.66875	1.8e-05	Pyrophosphatase	Inorganic pyrophosphatase
PF00723.21	4	2.433035	6.5e-05	Glyco_hydro_15	Glycosyl hydrolases family 15
PF00725.22	5	2.948453	7.9e-05	3HCDH	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
PF00728.22	9	6.129943	0.000166	Glyco_hydro_20	Glycosyl hydrolase family 20, catalytic domain
PF00730.25	4	3.453703	9.3e-05	HhH-GPD	HhH-GPD superfamily base excision DNA repair protein
PF00731.20	1	0.966216	2.6e-05	AIRC	AIR carboxylase
PF00732.19	5	4.972972	0.000134	GMC_oxred_N	GMC oxidoreductase
PF00733.21	3	1.056338	2.8e-05	Asn_synthase	Asparagine synthase
PF00735.18	5	3.91459	0.000106	Septin	Septin
PF00736.19	5	2.266666	6.1e-05	EF1_GNE	EF-1 guanine nucleotide exchange domain
PF00743.19	13	5.381578	0.000145	FMO-like	Flavin-binding monooxygenase-like
PF00749.21	4	3.04777	8.2e-05	tRNA-synt_1c	tRNA synthetases class I (E and Q), catalytic domain
PF00750.19	4	1.730659	4.6e-05	tRNA-synt_1d	tRNA synthetases class I (R)
PF00751.18	4	3.978723	0.000107	DM	DM DNA binding domain
PF00752.17	5	4.821782	0.00013	XPG_N	XPG N-terminal domain
PF00753.27	11	6.28934	0.00017	Lactamase_B	Metallo-beta-lactamase superfamily
PF00754.25	233	118.047244	0.003199	F5_F8_type_C	F5/8 type C domain
PF00755.20	11	6.882453	0.000186	Carn_acyltransf	Choline/Carnitine o-acyltransferase
PF00756.20	1	0.996015	2.6e-05	Esterase	Putative esterase
PF00757.20	2	0.805369	2.1e-05	Furin-like	Furin-like cysteine rich region
PF00759.19	9	5.89781	0.000159	Glyco_hydro_9	Glycosyl hydrolase family 9
PF00762.19	2	0.895899	2.4e-05	Ferrochelatase	Ferrochelatase
PF00763.23	2	1.956896	5.3e-05	THF_DHG_CYH	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain
PF00764.19	3	0.760309	2e-05	Arginosuc_synth	Arginosuccinate synthase
PF00766.19	2	1.809523	4.9e-05	ETF_alpha	Electron transfer flavoprotein FAD-binding domain
PF00769.19	2	1.09756	2.9e-05	ERM	Ezrin/radixin/moesin family
PF00773.19	3	2.972392	8e-05	RNB	RNB domain
PF00775.21	1	0.483516	1.3e-05	Dioxygenase_C	Dioxygenase
PF00778.17	3	2.938271	7.9e-05	DIX	DIX domain
PF00779.19	1	0.9	2.4e-05	BTK	BTK motif
PF00780.22	9	7.56	0.000204	CNH	CNH domain
PF00781.24	9	6.81746	0.000184	DAGK_cat	Diacylglycerol kinase catalytic domain
PF00782.20	36	26.1203	0.000707	DSPc	Dual specificity phosphatase, catalytic domain
PF00784.17	13	8.703703	0.000235	MyTH4	MyTH4 domain
PF00786.28	6	4.542372	0.000123	PBD	P21-Rho-binding domain
PF00787.24	33	23.061946	0.000625	PX	PX domain
PF00788.23	20	14.946236	0.000405	RA	Ras association (RalGDS/AF-6) domain
PF00789.20	15	11.185185	0.000303	UBX	UBX domain
PF00790.19	4	3.156028	8.5e-05	VHS	VHS domain
PF00791.20	5	3.836734	0.000103	ZU5	ZU5 domain
PF00792.24	3	2.5	6.7e-05	PI3K_C2	Phosphoinositide 3-kinase C2
PF00794.18	1	0.953271	2.5e-05	PI3K_rbd	PI3-kinase family, ras-binding domain
PF00795.22	8	6.007662	0.000162	CN_hydrolase	Carbon-nitrogen hydrolase
PF00801.20	80	44.943661	0.001218	PKD	PKD domain
PF00804.25	2	1.76	4.7e-05	Syntaxin	Syntaxin
PF00805.22	4	3.724999	0.0001	Pentapeptide	Pentapeptide repeats (8 copies)
PF00806.19	23	17.142857	0.000464	PUF	Pumilio-family RNA binding repeat
PF00808.23	20	8.076923	0.000218	CBFD_NFYB_HMF	Histone-like transcription factor (CBF/NF-Y) and archaeal histone
PF00809.22	2	1.143442	3e-05	Pterin_bind	Pterin binding enzyme
PF00810.18	1	1	2.7e-05	ER_lumen_recept	ER lumen protein retaining receptor
PF00811.18	4	2.834645	7.6e-05	Ependymin	Ependymin
PF00812.17	1	0.884057	2.3e-05	Ephrin	Ephrin
PF00814.25	2	1.959409	5.3e-05	Peptidase_M22	Glycoprotease family
PF00817.20	11	5.113333	0.000138	IMS	impB/mucB/samB family
PF00821.18	3	3	8.1e-05	PEPCK_GTP	Phosphoenolpyruvate carboxykinase C-terminal P-loop domain
PF00822.20	4	3.367469	9.1e-05	PMP22_Claudin	PMP-22/EMP/MP20/Claudin family
PF00827.17	1	0.994764	2.6e-05	Ribosomal_L15e	Ribosomal L15
PF00828.19	2	1.960937	5.3e-05	Ribosomal_L27A	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A
PF00829.21	2	0.940594	2.5e-05	Ribosomal_L21p	Ribosomal prokaryotic L21 protein
PF00831.23	2	1.508771	4e-05	Ribosomal_L29	Ribosomal L29 protein
PF00832.20	1	1	2.7e-05	Ribosomal_L39	Ribosomal L39 protein
PF00833.18	1	0.983606	2.6e-05	Ribosomal_S17e	Ribosomal S17
PF00834.19	1	0.994949	2.6e-05	Ribul_P_3_epim	Ribulose-phosphate 3 epimerase family
PF00835.19	2	1.363636	3.6e-05	SNAP-25	SNAP-25 family
PF00836.19	5	2.485294	6.7e-05	Stathmin	Stathmin family
PF00837.17	2	1.949367	5.2e-05	T4_deiodinase	Iodothyronine deiodinase
PF00838.17	1	0.993975	2.6e-05	TCTP	Translationally controlled tumour protein
PF00839.17	16	14.706896	0.000398	Cys_rich_FGFR	Cysteine rich repeat
PF00842.21	1	0.991935	2.6e-05	Ala_racemase_C	Alanine racemase, C-terminal domain
PF00849.22	4	2.81875	7.6e-05	PseudoU_synth_2	RNA pseudouridylate synthase
PF00850.19	8	6.547231	0.000177	Hist_deacetyl	Histone deacetylase domain
PF00852.19	32	26.451977	0.000716	Glyco_transf_10	Glycosyltransferase family 10 (fucosyltransferase) C-term
PF00853.19	1	0.96923	2.6e-05	Runt	Runt domain
PF00854.21	9	3.298734	8.9e-05	PTR2	POT family
PF00855.17	15	10.697916	0.000289	PWWP	PWWP domain
PF00856.28	41	22.550295	0.000611	SET	SET domain
PF00857.20	4	3.965714	0.000107	Isochorismatase	Isochorismatase family
PF00858.24	87	33.875846	0.000918	ASC	Amiloride-sensitive sodium channel
PF00859.18	1	0.419795	1.1e-05	CTF_NFI	CTF/NF-I family transcription modulation region
PF00860.20	17	10.133676	0.000274	Xan_ur_permease	Permease family
PF00861.22	1	0.586206	1.5e-05	Ribosomal_L18p	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast
PF00864.19	1	0.991825	2.6e-05	P2X_receptor	ATP P2X receptor
PF00867.18	4	3.968085	0.000107	XPG_I	XPG I-region
PF00868.20	4	1.991525	5.3e-05	Transglut_N	Transglutaminase family
PF00870.18	1	0.979381	2.6e-05	P53	P53 DNA-binding domain
PF00876.18	32	19.509971	0.000528	Innexin	Innexin
PF00877.19	2	0.771428	2e-05	NLPC_P60	NlpC/P60 family
PF00880.18	3	2.655172	7.1e-05	Nebulin	Nebulin repeat
PF00881.24	1	0.994117	2.6e-05	Nitroreductase	Nitroreductase family
PF00883.21	4	3.028938	8.2e-05	Peptidase_M17	Cytosol aminopeptidase family, catalytic domain
PF00884.23	15	11.783171	0.000319	Sulfatase	Sulfatase
PF00886.19	1	0.98387	2.6e-05	Ribosomal_S16	Ribosomal protein S16
PF00887.19	8	6.764705	0.000183	ACBP	Acyl CoA binding protein
PF00888.22	13	5.011326	0.000135	Cullin	Cullin family
PF00889.19	3	1.490384	4e-05	EF_TS	Elongation factor TS
PF00890.24	2	1.997601	5.4e-05	FAD_binding_2	FAD binding domain
PF00891.18	1	0.995238	2.6e-05	Methyltransf_2	O-methyltransferase domain
PF00892.20	5	2.503649	6.7e-05	EamA	EamA-like transporter family
PF00899.21	11	10.442622	0.000283	ThiF	ThiF family
PF00900.20	5	2.333333	6.3e-05	Ribosomal_S4e	Ribosomal family S4e
PF00903.25	3	2.6875	7.2e-05	Glyoxalase	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
PF00907.22	11	7.945652	0.000215	T-box	T-box
PF00909.21	10	4.844611	0.000131	Ammonium_transp	Ammonium Transporter Family
PF00910.22	1	0.299065	8e-06	RNA_helicase	RNA helicase
PF00916.20	7	6.278947	0.00017	Sulfate_transp	Sulfate permease family
PF00917.26	4	3.008849	8.1e-05	MATH	MATH domain
PF00919.20	3	1.938775	5.2e-05	UPF0004	Uncharacterized protein family UPF0004
PF00923.19	1	0.993031	2.6e-05	TAL_FSA	Transaldolase/Fructose-6-phosphate aldolase
PF00927.22	4	3.547169	9.6e-05	Transglut_C	Transglutaminase family, C-terminal ig like domain
PF00928.21	8	6.727272	0.000182	Adap_comp_sub	Adaptor complexes medium subunit family
PF00929.24	12	8.090909	0.000219	RNase_T	Exonuclease
PF00930.21	8	3.980225	0.000107	DPPIV_N	Dipeptidyl peptidase IV (DPP IV) N-terminal region
PF00932.19	2	1.821428	4.9e-05	LTD	Lamin Tail Domain
PF00933.21	3	2.156739	5.8e-05	Glyco_hydro_3	Glycosyl hydrolase family 3 N terminal domain
PF00935.19	6	3.407894	9.2e-05	Ribosomal_L44	Ribosomal protein L44
PF00939.19	24	12.165254	0.000329	Na_sulph_symp	Sodium:sulfate symporter transmembrane region
PF00940.19	3	0.963768	2.6e-05	RNA_pol	DNA-dependent RNA polymerase
PF00941.21	4	3.760233	0.000101	FAD_binding_5	FAD binding domain in molybdopterin dehydrogenase
PF00953.21	2	0.449999	1.2e-05	Glycos_transf_4	Glycosyl transferase family 4
PF00955.21	17	5.224409	0.000141	HCO3_cotransp	HCO3- transporter family
PF00956.18	5	2.533333	6.8e-05	NAP	Nucleosome assembly protein (NAP)
PF00957.21	8	5.528089	0.000149	Synaptobrevin	Synaptobrevin
PF00958.22	2	1.652173	4.4e-05	GMP_synt_C	GMP synthase C terminal domain
PF00960.18	15	3.181818	8.6e-05	Neocarzinostat	Neocarzinostatin family
PF00962.22	10	4.759146	0.000128	A_deaminase	Adenosine/AMP deaminase
PF00970.24	14	5.20202	0.00014	FAD_binding_6	Oxidoreductase FAD-binding domain
PF00975.20	2	1.896103	5.1e-05	Thioesterase	Thioesterase domain
PF00982.21	1	0.983122	2.6e-05	Glyco_transf_20	Glycosyltransferase family 20
PF00984.19	1	0.989361	2.6e-05	UDPG_MGDP_dh	UDP-glucose/GDP-mannose dehydrogenase family, central domain
PF00988.22	2	0.648437	1.7e-05	CPSase_sm_chain	Carbamoyl-phosphate synthase small chain, CPSase domain
PF00989.25	4	2.19469	5.9e-05	PAS	PAS fold
PF00992.20	8	4.470149	0.000121	Troponin	Troponin
PF00994.24	1	0.930555	2.5e-05	MoCF_biosynth	Probable molybdopterin binding domain
PF00995.23	7	4.361739	0.000118	Sec1	Sec1 family
PF00996.18	1	0.995412	2.6e-05	GDI	GDP dissociation inhibitor
PF00999.21	10	7.446194	0.000201	Na_H_Exchanger	Sodium/hydrogen exchanger family
PF01000.26	2	2	5.4e-05	RNA_pol_A_bac	RNA polymerase Rpb3/RpoA insert domain
PF01007.20	3	2.985915	8e-05	IRK	Inward rectifier potassium channel transmembrane domain
PF01008.17	8	4.195035	0.000113	IF-2B	Initiation factor 2 subunit family
PF01011.21	8	5.842105	0.000158	PQQ	PQQ enzyme repeat
PF01012.21	2	1.956043	5.3e-05	ETF	Electron transfer flavoprotein domain
PF01014.18	2	1.816793	4.9e-05	Uricase	Uricase
PF01015.18	3	1.678217	4.5e-05	Ribosomal_S3Ae	Ribosomal S3Ae family
PF01016.19	2	0.987341	2.6e-05	Ribosomal_L27	Ribosomal L27 protein
PF01017.20	2	1.197674	3.2e-05	STAT_alpha	STAT protein, all-alpha domain
PF01018.22	1	0.993548	2.6e-05	GTP1_OBG	GTP1/OBG
PF01019.21	13	5.927734	0.00016	G_glu_transpept	Gamma-glutamyltranspeptidase
PF01025.19	1	0.981927	2.6e-05	GrpE	GrpE
PF01026.21	6	4.215686	0.000114	TatD_DNase	TatD related DNase
PF01027.20	7	5.816425	0.000157	Bax1-I	Inhibitor of apoptosis-promoting Bax1
PF01028.20	2	1.099137	2.9e-05	Topoisom_I	Eukaryotic DNA topoisomerase I, catalytic core
PF01029.18	24	3.761194	0.000101	NusB	NusB family
PF01030.24	3	1.419642	3.8e-05	Recep_L_domain	Receptor L domain
PF01031.20	6	4.326315	0.000117	Dynamin_M	Dynamin central region
PF01033.17	5	2.390243	6.4e-05	Somatomedin_B	Somatomedin B domain
PF01034.20	2	1.66129	4.5e-05	Syndecan	Syndecan domain
PF01035.20	1	0.962962	2.6e-05	DNA_binding_1	6-O-methylguanine DNA methyltransferase, DNA binding domain
PF01039.22	4	2.801619	7.5e-05	Carboxyl_trans	Carboxyl transferase domain
PF01040.18	3	2.849206	7.7e-05	UbiA	UbiA prenyltransferase family
PF01041.17	2	0.398891	1e-05	DegT_DnrJ_EryC1	DegT/DnrJ/EryC1/StrS aminotransferase family
PF01042.21	4	3.024793	8.1e-05	Ribonuc_L-PSP	Endoribonuclease L-PSP
PF01044.19	9	2.981404	8e-05	Vinculin	Vinculin family
PF01048.20	6	5.072649	0.000137	PNP_UDP_1	Phosphorylase superfamily
PF01049.17	2	1.916666	5.1e-05	Cadherin_C	Cadherin cytoplasmic region
PF01053.20	1	0.994764	2.6e-05	Cys_Met_Meta_PP	Cys/Met metabolism PLP-dependent enzyme
PF01055.26	9	6.795454	0.000184	Glyco_hydro_31	Glycosyl hydrolases family 31
PF01056.18	2	1.22781	3.3e-05	Myc_N	Myc amino-terminal region
PF01058.22	3	2.366412	6.4e-05	Oxidored_q6	NADH ubiquinone oxidoreductase, 20 Kd subunit
PF01061.24	4	2.190476	5.9e-05	ABC2_membrane	ABC-2 type transporter
PF01062.21	3	1.918644	5.2e-05	Bestrophin	Bestrophin, RFP-TM, chloride channel
PF01063.19	1	0.995515	2.6e-05	Aminotran_4	Amino-transferase class IV
PF01064.23	3	2.882352	7.8e-05	Activin_recp	Activin types I and II receptor domain
PF01066.21	12	5.893939	0.000159	CDP-OH_P_transf	CDP-alcohol phosphatidyltransferase
PF01067.22	20	14.03546	0.00038	Calpain_III	Calpain large subunit, domain III
PF01068.21	3	2.985294	8e-05	DNA_ligase_A_M	ATP dependent DNA ligase domain
PF01070.18	2	1.982758	5.3e-05	FMN_dh	FMN-dependent dehydrogenase
PF01071.19	1	1	2.7e-05	GARS_A	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain
PF01073.19	7	3.046428	8.2e-05	3Beta_HSD	3-beta hydroxysteroid dehydrogenase/isomerase family
PF01074.22	6	4.093425	0.00011	Glyco_hydro_38N	Glycosyl hydrolases family 38 N-terminal domain
PF01078.21	1	0.304347	8e-06	Mg_chelatase	Magnesium chelatase, subunit ChlI
PF01079.20	1	0.995327	2.6e-05	Hint	Hint module
PF01080.17	3	1.457286	3.9e-05	Presenilin	Presenilin
