LTR	strand	LTR_type	insertion_time_my	CpGs_count	CpGoe	location	meth_meancallcov	meth_meanfreq	callCpGs_count	meth_cov	meth_depth	meth_binary	recent_insertion	feature_size	genome	insertion_time_qbins_my	flank4kb_meth_meanfreq	flank4kb_meth_cov	flank4kb_meth_depth	flank4kb_callCpGs_count	reps_CpG_density	reps_CpGoe
PE_Scaf10639:83573..88305	-	Gypsy	1.212196	276	0.955024	.	25.08429119	0.03364032452	261	0.3448275862068966	0.09755694111111113	0	0.0	4743	P. echinospica	(1.1, 5.0]	0.2547639462375	0.56800109375	0.294952584375	45.21875	0.0745342	0.8279988333333334
PE_Scaf1064:223923..228086	-	Gypsy	0.435424	337	1.17046	.	17.18253968	0.01354673333	252	0.15476190476190477	0.08753273846153847	0	0.5	4174	P. echinospica	(0.2, 0.4]	0.2916307309715625	0.564771196875	0.36864678125	21.25	0.0508475	0.7684183333333333
PE_Scaf1064:239075..243904	-	Gypsy	1.014032	264	0.947754	.	12.01492537	0.01600174179	201	0.14925373134328357	0.10721167000000001	0	0.0	4840	P. echinospica	(0.7, 1.1]	0.020684289886125	0.225074565625	0.0964512125	29.5625	0.03385415	0.6185343333333333
PE_Scaf10644:10013..18960	+	Gypsy	1.17516	576	1.11033	.	24.11796733	0.01967341706	551	0.2323049001814882	0.08468791249999999	0	0.0	8958	P. echinospica	(1.1, 5.0]	0.02117344090684	0.20226344000000002	0.101019808	56.68	0.06567225	0.8130183333333333
PE_Scaf10644:50421..54900	+	Gypsy	1.068495	208	0.801668	.	27.26960784	0.02074439363	204	0.3235294117647059	0.06411903484848486	0	0.0	4490	P. echinospica	(0.7, 1.1]	0.025532457887812502	0.303375146875	0.08539536875	41.25	0.0275229	0.461235
PE_Scaf10644:102645..105015	+	Gypsy	0.728016	214	1.35013	gene	23.17258883	0.01146439391	197	0.14213197969543148	0.08066019999999999	0	0.0	2381	P. echinospica	(0.7, 1.1]	0.06984852800156251	0.52022096875	0.12777663125	27.4375	0.0377358	0.904925
PE_Scaf10652:18622..23289	+	Gypsy	0.953676	264	0.902585	.	15.91322314	0.01779030785	242	0.18181818181818182	0.09784669318181818	0	0.0	4678	P. echinospica	(0.7, 1.1]	0.0176580316018125	0.231281221875	0.079721134375	35.375	0.04588135	0.6243793333333333
PE_Scaf10657:424646..435604	?	LINE	3.234161	389	0.925436	.	22.48501362	0.02485154278	367	0.2997275204359673	0.08291378363636365	0	0.0	10969	P. echinospica	(1.1, 5.0]	0.02845819341028125	0.3238276875	0.08906525625	35.53125	0.03125	0.6909456666666666
PE_Scaf10697:10233..14779	-	Gypsy	1.485052	184	0.752908	.	10.0	0.575	4	1.0	0.575	1	0.0	4557	P. echinospica	(1.1, 5.0]	0.7959289237607142	1.0	0.7959289285714286	19.678571428571427	0.0464189	0.6744613333333334
PE_Scaf10713:39530..46353	+	Gypsy	0.0	554	1.31005	.	18.44554455	0.0113927095	505	0.12673267326732673	0.0898955984375	0	1.0	6834	P. echinospica	(0.0, 0.2]	0.0359551776753125	0.35317165625	0.105657815625	27.25	0.0507614	0.8541233333333333
PE_Scaf10716:53792..58560	-	Gypsy	0.220621	267	0.980646	.	32.64313725	0.01651697294	255	0.3058823529411765	0.053997796153846166	0	0.5	4779	P. echinospica	(0.2, 0.4]	0.03429650104625	0.39041559375	0.08261908125	34.90625	0.031609200000000004	0.6103533333333333
PE_Scaf10731:8324..21929	-	Gypsy	0.425781	409	0.719395	.	255.3401015	0.03572988279	394	0.7182741116751269	0.0497440771024735	0	0.5	13616	P. echinospica	(0.2, 0.4]	0.050014728276249996	0.9947350625	0.05021300625	15.28125	0.01410125	0.375208
PE_Scaf10736:141915..146664	-	Gypsy	0.666991	268	0.990443	.	18.23076923	0.01348760317	221	0.17647058823529413	0.07642975128205128	0	0.0	4760	P. echinospica	(0.4, 0.7]	0.1627871558165862	0.36504568620689654	0.24084641379310345	30.862068965517242	0.0287356	0.6005915000000001
PE_Scaf10753:394520..399384	-	Gypsy	0.585732	370	1.2341	.	23.81661891	0.01440999628	349	0.18624641833810887	0.07737059538461538	0	0.0	4875	P. echinospica	(0.4, 0.7]	0.6393685970334375	0.83574696875	0.66584381875	21.65625	0.0479798	0.8201316666666667
PE_Scaf10764:9211..14062	+	Gypsy	0.487897	299	0.983859	.	12.13065327	0.007350605025	199	0.06532663316582915	0.11252080000000003	0	0.5	4862	P. echinospica	(0.4, 0.7]	0.0176537213701875	0.21354375	0.08403589375000001	24.25	0.0443038	0.6727445
PE_Scaf10771:134751..139142	+	Gypsy	0.0	323	1.1103	.	19.90604027	0.01046711443	298	0.14429530201342283	0.07253953720930233	0	1.0	4402	P. echinospica	(0.0, 0.2]	0.0367118895775	0.402078290625	0.0979479125	26.28125	0.0447289	0.7319016666666668
PE_Scaf10783:33948..38584	-	Gypsy	0.0	317	1.03586	.	15.2195122	0.01163278571	287	0.09059233449477352	0.1284080576923077	0	1.0	4648	P. echinospica	(0.0, 0.2]	0.0543975475569375	0.47617075	0.0959028375	29.53125	0.0652174	0.8860266666666666
PE_Scaf10783:174638..181332	+	Gypsy	1.289424	342	0.878176	.	39.08108108	0.02783674775	333	0.36936936936936937	0.07536290243902438	0	0.0	6703	P. echinospica	(1.1, 5.0]	0.0356003610415625	0.500606	0.069679546875	23.03125	0.07946015000000001	0.687504
PE_Scaf10790:191885..196235	-	Gypsy	0.842281	249	0.924845	.	25.45689655	0.02431917241	232	0.27586206896551724	0.088157	0	0.0	4359	P. echinospica	(0.7, 1.1]	0.20679145915	0.727712125	0.25475783125	29.9375	0.07608695	0.7892685
PE_Scaf10791:493268..496666	+	Gypsy	0.235481	154	0.967677	.	24.80272109	0.04219890952	147	0.3877551020408163	0.10882876666666667	0	0.5	3409	P. echinospica	(0.2, 0.4]	0.0353620828775	0.56577565625	0.064263890625	26.84375	0.0245399	0.5180764999999999
PE_Scaf10797:357454..361833	?	Gypsy	1.581007	287	1.10697	.	21.70075758	0.01790253561	264	0.20833333333333334	0.0859321709090909	0	0.0	4388	P. echinospica	(1.1, 5.0]	0.112478016561875	0.40217915625	0.2067126875	33.125	0.0321285	0.6053811666666667
PE_Scaf108:154676..159238	+	Gypsy	0.0	394	1.25437	gene	10.94202899	0.008335303865	207	0.07246376811594203	0.11502719333333336	0	1.0	4573	P. echinospica	(0.0, 0.2]	0.04841015235392857	0.5245021428571428	0.09409454285714285	25.678571428571427	0.0377358	0.8466333333333335
PE_Scaf108:194117..197161	?		1.246407	65	0.823502	.	14.56410256	0.02626606923	39	0.1794871794871795	0.1463395285714286	0	0.0	3053	P. echinospica	(1.1, 5.0]	0.057177668795937504	0.39115678125	0.14566998125	18.5	0.0517725	0.7484561666666667
PE_Scaf10801:24743..27498	+	Gypsy	0.299702	184	1.1308	.	18.83815029	0.01660568439	173	0.17341040462427745	0.09575944666666668	0	0.5	2766	P. echinospica	(0.2, 0.4]	0.259740786283	0.431712025	0.33396809375	41.34375	0.046875	1.3400583333333334
PE_Scaf10801:32019..34769	+	Gypsy	0.299702	184	1.13046	.	14.775	0.02508644688	160	0.2	0.125432234375	0	0.5	2761	P. echinospica	(0.2, 0.4]	0.01643154290084375	0.21504299375	0.0829083625	51.6875	0.046875	1.3399466666666668
PE_Scaf10808:90539..95312	+	Gypsy	0.442945	269	0.990171	.	25.6953125	0.01753647344	256	0.23828125	0.07359569180327868	0	0.5	4784	P. echinospica	(0.2, 0.4]	0.0359951145246875	0.426395875	0.0819422125	28.6875	0.0287356	0.6004364999999999
PE_Scaf10818:23475..27802	+	Gypsy	0.0	264	0.964152	.	17.13545817	0.01400693944	251	0.14741035856573706	0.09502004864864864	0	1.0	4338	P. echinospica	(0.0, 0.2]	0.0376586579825	0.454817625	0.082169021875	35.5625	0.0611111	0.8538336666666666
PE_Scaf1082:14728..19295	-	Gypsy	0.416557	358	1.12669	.	17.86890244	0.0178493122	328	0.16158536585365854	0.11046366792452832	0	0.5	4578	P. echinospica	(0.2, 0.4]	0.031256732503125	0.3446985	0.088425434375	43.90625	0.0594595	1.8507316666666667
PE_Scaf10820:48495..52517	+	Gypsy	1.120378	246	1.13151	.	17.9178744	0.01932038309	207	0.23671497584541062	0.08161876122448979	0	0.0	4033	P. echinospica	(1.1, 5.0]	0.0253247905890625	0.28005425	0.092784284375	44.125	0.03956835	0.7548366666666667
PE_Scaf10821:144995..151668	-	Bel-Pao	0.883561	314	0.82149	.	25.52188552	0.02618760471	297	0.3602693602693603	0.07268895887850468	0	0.0	6684	P. echinospica	(0.7, 1.1]	0.0324226710990625	0.4074078125	0.080380790625	44.53125	0.0727273	0.7929395
PE_Scaf10821:510193..515199	+	Gypsy	0.856032	349	1.09926	.	28.40540541	0.01628777417	333	0.2012012012012012	0.08095266865671642	0	0.0	5017	P. echinospica	(0.7, 1.1]	0.0258692405625	0.35420487500000003	0.0733441625	34.5625	0.0660793	0.901725
PE_Scaf10821:675508..681460	-	Bel-Pao	0.425782	303	0.963604	.	23.90333333	0.9501043433	300	1.0	0.9501043433333335	1	0.5	5963	P. echinospica	(0.2, 0.4]	0.863140458940625	1.0	0.863140375	23.875	0.0662983	1.0599328333333335
PE_Scaf10821:816346..819699	-	Gypsy	0.491011	236	1.08015	.	24.74336283	0.01837584956	226	0.25663716814159293	0.07160244827586205	0	0.5	3364	P. echinospica	(0.4, 0.7]	0.32510507591853127	0.64651734375	0.35935781875	27.28125	0.044586	0.7314233333333333
PE_Scaf10821:823035..828512	+	Gypsy	0.239886	384	0.985052	.	23.86413043	0.01211096848	368	0.18478260869565216	0.0655417117647059	0	0.5	5490	P. echinospica	(0.2, 0.4]	0.0321438761771875	0.34445290625	0.09289993437499999	33.90625	0.0555556	0.8740963333333335
PE_Scaf10821:1394635..1399398	+	Gypsy	0.242917	301	1.00655	.	10.96923077	0.01039268615	65	0.12307692307692308	0.08444057499999999	0	0.5	4774	P. echinospica	(0.2, 0.4]	0.028781555094703704	0.39458244814814813	0.0782656037037037	33.111111111111114	0.04746835	0.6985566666666667
PE_Scaf10825:67378..73369	-	Gypsy	0.109786	398	0.964308	.	13.67353952	0.0126786354	291	0.12027491408934708	0.10541379714285713	0	0.5	6000	P. echinospica	(0.0, 0.2]	0.030804263955	0.334231375	0.094351484375	37.71875	0.0736597	0.7254283333333333
PE_Scaf10827:71035..75450	+	Gypsy	0.83618	282	1.15214	.	27.28089888	0.01728912397	267	0.2397003745318352	0.0721280640625	0	0.0	4426	P. echinospica	(0.7, 1.1]	0.0419708514975	0.4455909375	0.0932745125	28.0625	0.0503597	0.8276633333333333
PE_Scaf10833:94688..99480	+	Gypsy	0.971747	224	0.935321	.	23.14746544	0.03020448664	217	0.31336405529953915	0.09638784705882354	0	0.0	4803	P. echinospica	(0.7, 1.1]	0.1944449220175	0.50236075	0.247933409375	32.53125	0.046875	0.9094753333333333
PE_Scaf10838:39661..44299	-	Gypsy	0.278036	314	1.02728	.	11.20535714	0.01782696161	112	0.08928571428571429	0.19966197	0	0.5	4650	P. echinospica	(0.2, 0.4]	0.02433157536533333	0.2218486185185185	0.10339706666666666	17.0	0.0652174	0.89038
PE_Scaf10839:84545..89080	-	Gypsy	1.952282	245	0.938225	gene	24.9625	0.02402889125	240	0.30416666666666664	0.07899909452054796	0	0.0	4546	P. echinospica	(1.1, 5.0]	0.5269333573284375	0.75422128125	0.597694996875	24.375	0.0308642	0.5935281666666666
PE_Scaf1084:25255..29266	+	Gypsy	0.745662	301	1.27887	.	16.47014925	0.0226655153	268	0.22761194029850745	0.09957964098360657	0	0.0	4020	P. echinospica	(0.7, 1.1]	0.02815814163965625	0.3346815625	0.08401718125	42.75	0.0865385	1.0263483333333332
PE_Scaf10861:590237..594826	+	Gypsy	2.124593	244	1.00575	.	25.45454545	0.01903437056	231	0.2857142857142857	0.06662029696969696	0	0.0	4600	P. echinospica	(1.1, 5.0]	0.0326198330578125	0.327452	0.103046190625	40.0	0.0654762	2.0331683333333337
PE_Scaf10866:145805..149247	+	Gypsy	0.229852	232	1.12389	.	19.79723502	0.01812062074	217	0.17972350230414746	0.10082499230769229	0	0.5	3453	P. echinospica	(0.2, 0.4]	0.02725742397390625	0.357323625	0.075758965625	39.625	0.06847255	0.8641066666666667
PE_Scaf10866:708007..712452	-	Gypsy	1.377173	276	1.13468	.	17.4351145	0.02252029122	262	0.2786259541984733	0.0808262506849315	0	0.0	4456	P. echinospica	(1.1, 5.0]	0.07205458456759375	0.44582534375	0.13519025625	31.84375	0.04577465	1.156635
PE_Scaf10877:60484..66225	+	Gypsy	0.134796	293	0.921479	.	10.21875	0.009375	32	0.0625	0.15000000000000002	0	0.5	5750	P. echinospica	(0.0, 0.2]	0.1442762990584375	0.56742946875	0.1995322	24.875	0.0280702	0.4720608333333334
PE_Scaf10878:57091..61821	+	Gypsy	0.984189	278	0.964498	.	10.81395349	0.009866106977	86	0.06976744186046512	0.14141420000000002	0	0.0	4741	P. echinospica	(0.7, 1.1]	0.014920976870222223	0.16943124814814817	0.09105526666666668	20.0	0.05379745	0.7361125
PE_Scaf10884:25438..29782	-	Gypsy	0.21328	273	0.983637	.	14.90322581	0.02346053468	248	0.24193548387096775	0.09697021000000002	0	0.5	4355	P. echinospica	(0.0, 0.2]	0.0278798251621875	0.2838033125	0.102207034375	29.1875	0.06944444999999999	0.9278078333333334
PE_Scaf10899:17562..27032	+	Gypsy	0.229393	494	1.065	.	17.06415929	0.02114164978	452	0.21238938053097345	0.09954193437499999	0	0.5	9479	P. echinospica	(0.2, 0.4]	0.0266643707421875	0.3937040625	0.06903793125	31.125	0.0460627	0.7012016666666666
PE_Scaf10899:467181..471671	-	Gypsy	0.461549	292	1.07097	.	25.67266187	0.01874368741	278	0.2589928057553957	0.07237145972222223	0	0.5	4501	P. echinospica	(0.4, 0.7]	0.031218833285	0.44937915625	0.074592975	31.28125	0.06547855	0.8325166666666667
PE_Scaf10910:220699..224710	+	Gypsy	0.707915	190	0.80897	.	23.79459459	0.02497100703	185	0.34054054054054056	0.0733275603174603	0	0.0	4022	P. echinospica	(0.4, 0.7]	0.02148972147871875	0.34710881250000003	0.0692586125	37.96875	0.0412844	0.5473311666666666
PE_Scaf10912:5598..9936	+	Gypsy	1.039612	325	1.27902	gene	16.79323308	0.01315428045	266	0.15037593984962405	0.08747596499999999	0	0.0	4347	P. echinospica	(0.7, 1.1]	0.028359072883125	0.394022375	0.07467894375	43.8125	0.08827485	0.9855300000000001
PE_Scaf10916:189133..195706	+	Gypsy	0.978585	296	0.969991	.	25.95053004	0.0325555576	283	0.3321554770318021	0.09801300851063831	0	0.0	6584	P. echinospica	(0.7, 1.1]	0.18541523911139998	0.5285283033333333	0.24443339666666666	51.4	0.0572041	0.7672105
PE_Scaf10921:320121..324700	-	Gypsy	1.326497	383	1.18874	.	23.62921348	0.01681701938	356	0.20786516853932585	0.08090349864864864	0	0.0	4590	P. echinospica	(1.1, 5.0]	0.028473183490468748	0.31144290625	0.093547359375	45.875	0.0508475	0.81184
PE_Scaf10921:327093..331346	-	Gypsy	0.842281	277	1.15141	.	19.56640625	0.01934326914	256	0.234375	0.08253128166666665	0	0.0	4264	P. echinospica	(0.7, 1.1]	0.20866783490003124	0.554511375	0.25450001875	35.6875	0.0615942	0.884475
PE_Scaf10945:131115..135176	-	Gypsy	1.217963	248	1.07409	.	17.45333333	0.02247285289	225	0.25333333333333335	0.08870862982456139	0	0.0	4072	P. echinospica	(1.1, 5.0]	0.0393051521234375	0.4301608125	0.090988775	27.90625	0.05078125	0.7742433333333333
PE_Scaf1095:69355..73629	+	Gypsy	1.39718	283	1.00899	.	21.29545455	0.02445430189	264	0.2689393939393939	0.09092867183098592	0	0.0	4285	P. echinospica	(1.1, 5.0]	0.0389502449634375	0.36100434375	0.108388784375	31.875	0.04642855	0.7799316666666667
PE_Scaf10967:5323..8028	+	Gypsy	1.208393	160	1.01948	.	24.69480519	0.0191452539	154	0.22727272727272727	0.08423911714285713	0	0.0	2716	P. echinospica	(1.1, 5.0]	0.02540904668121875	0.35327853125	0.0680365	41.0	0.056701	0.7406566666666666
PE_Scaf10978:7413..13134	+	Gypsy	0.541094	288	0.914765	.	16.36986301	0.02412845205	146	0.2191780821917808	0.1100860625	0	0.0	5730	P. echinospica	(0.4, 0.7]	0.031328422675	0.31991918750000004	0.09699385625	44.0	0.027972	0.4716563333333334
PE_Scaf10980:114357..118924	-	Gypsy	0.627116	358	1.1297	.	20.86746988	0.01946906928	332	0.20783132530120482	0.09367726086956522	0	0.0	4578	P. echinospica	(0.4, 0.7]	0.025102770548125	0.29424128125	0.087644740625	41.25	0.0621622	0.8490350000000001
PE_Scaf10980:114362..118924	-	Gypsy	0.644631	358	1.12897	.	20.86746988	0.01946906928	332	0.20783132530120482	0.09367726086956522	0	0.0	4571	P. echinospica	(0.4, 0.7]	0.0251260787790625	0.29413659375	0.087651196875	41.125	0.0638889	0.8477383333333334
PE_Scaf10982:439531..442120	?		1.78257	108	0.933074	.	24.07692308	0.030627725	104	0.36538461538461536	0.08382324736842105	0	0.0	2598	P. echinospica	(1.1, 5.0]	0.0255437070146875	0.34660034375	0.07419198125	41.8125	0.029178199999999998	0.5940965
PE_Scaf110:191273..195689	+	Gypsy	0.18823	354	1.27572	.	29.15151515	0.01592204182	330	0.27575757575757576	0.05773927252747252	0	0.5	4427	P. echinospica	(0.0, 0.2]	0.1495750695881875	0.48447451875	0.19294068749999999	45.5625	0.06341615	3.113751666666667
PE_Scaf110:360766..365752	-	Gypsy	0.241392	243	0.910437	.	25.08189655	0.8030997629	232	1.0	0.8030997629310345	1	0.5	4997	P. echinospica	(0.2, 0.4]	0.700076036178125	0.98581346875	0.71039309375	13.9375	0.0316456	0.6166226666666667
PE_Scaf1100:6362..9945	?		1.747832	52	0.396951	.	17.65	0.7173465	40	1.0	0.7173465	1	0.0	3594	P. echinospica	(1.1, 5.0]	0.677620243613793	0.976750275862069	0.6924593793103448	11.172413793103448	0.01323655	0.2621325
PE_Scaf1100:22701..27680	+	Gypsy	0.524488	345	1.09653	.	28.36778116	0.01378643951	329	0.23100303951367782	0.05968077105263158	0	0.0	4990	P. echinospica	(0.4, 0.7]	0.04027645509625	0.48479440625	0.0850185125	20.0625	0.06363635000000001	0.9027050000000001
PE_Scaf11008:8535..14505	-	Gypsy	0.0	400	0.971276	.	26.61658031	0.01594561839	386	0.24611398963730569	0.0647895652631579	0	1.0	5979	P. echinospica	(0.0, 0.2]	0.02296062813173913	0.29330917391304345	0.07824402608695653	32.91304347826087	0.07396885	0.7306538333333333
PE_Scaf11016:13192..17876	-	Gypsy	0.299702	292	1.08059	.	28.86861314	0.01973787372	274	0.2664233576642336	0.07408462191780821	0	0.5	4695	P. echinospica	(0.2, 0.4]	0.0222932876330625	0.31739128125	0.06501428125	44.125	0.0546875	0.8341983333333333
PE_Scaf11016:61816..66139	-	Gypsy	0.515121	305	1.21068	gene	19.6097561	0.9196914251	287	1.0	0.9196914250871082	1	0.0	4332	P. echinospica	(0.4, 0.7]	0.886461527340625	1.0	0.8864614375000001	23.0	0.08666665000000001	0.9472016666666666
PE_Scaf1102:397347..401849	+	Gypsy	1.133588	288	1.00672	.	30.81386861	0.03275927956	274	0.30656934306569344	0.10685765000000001	0	0.0	4513	P. echinospica	(1.1, 5.0]	0.02059219489021875	0.301573375	0.071498228125	44.9375	0.037790699999999997	0.645729
PE_Scaf11022:46668..51046	+	Gypsy	0.524488	318	1.18845	.	28.84158416	0.01710527954	303	0.22772277227722773	0.07511448840579711	0	0.0	4389	P. echinospica	(0.4, 0.7]	0.03521864096309375	0.3588595625	0.084464378125	43.125	0.0544218	0.9328316666666666
PE_Scaf1103:71009..72176	-	Gypsy	1.407402	78	1.26155	.	16.61428571	0.007879648571	70	0.11428571428571428	0.068946925	0	0.0	1178	P. echinospica	(1.1, 5.0]	0.42128182845875	0.62160696875	0.492352590625	24.40625	0.04316545	0.8237533333333333
PE_Scaf11036:33879..37595	-	Gypsy	0.0	312	1.24603	gene	12.99141631	0.006898001717	233	0.06437768240343347	0.10714896	0	1.0	3727	P. echinospica	(0.0, 0.2]	0.2671602006496875	0.44884681875	0.342842028125	37.90625	0.0377358	0.8442566666666668
PE_Scaf11036:41221..45654	+	Gypsy	0.0	270	1.10981	.	11.49038462	0.01354334615	104	0.11538461538461539	0.11737566666666664	0	1.0	4444	P. echinospica	(0.0, 0.2]	0.02988802722021875	0.330028128125	0.087986378125	35.78125	0.0542636	0.9438733333333333
PE_Scaf11041:123885..128209	-	Gypsy	0.759153	239	1.06163	.	23.59401709	0.02351366282	234	0.3076923076923077	0.07641940416666666	0	0.0	4335	P. echinospica	(0.7, 1.1]	0.029073336932666668	0.3926875	0.07717800999999999	29.566666666666666	0.03267975	0.6997163333333334
PE_Scaf11045:140010..144694	+	Gypsy	0.374023	393	1.29028	.	22.74386921	0.01360444087	367	0.16076294277929154	0.08462423389830509	0	0.5	4695	P. echinospica	(0.2, 0.4]	0.034248153610625	0.369828071875	0.09391085625000001	36.25	0.0679612	1.0084983333333335
PE_Scaf11056:8222..12761	+	Gypsy	0.475824	257	0.988585	.	23.2248996	0.02420697791	249	0.3373493975903614	0.07175639880952382	0	0.5	4550	P. echinospica	(0.4, 0.7]	0.15642239571125	0.5469685625	0.19168941875	36.21875	0.0308642	0.618533
PE_Scaf11057:310666..319038	-	Gypsy	0.198811	442	1.04619	.	13.41104294	0.9238002822	163	1.0	0.9238002822085891	1	0.5	8383	P. echinospica	(0.0, 0.2]	0.686776898203125	0.99292475	0.68966103125	26.9375	0.06823285	0.8216633333333333
PE_Scaf11057:392825..397466	-	Gypsy	0.0	315	1.03367	.	10.79194631	0.006477525503	149	0.06040268456375839	0.10723903333333333	0	1.0	4648	P. echinospica	(0.0, 0.2]	0.17372320020975	0.51934509375	0.232935346875	24.46875	0.0642857	0.8804466666666667
PE_Scaf11089:31522..36045	-	Gypsy	0.0	375	1.1322	gene	14.45045045	0.007294008709	333	0.07507507507507508	0.097156196	0	1.0	4534	P. echinospica	(0.0, 0.2]	0.02404496657625	0.2726021875	0.090934634375	35.125	0.0397351	0.7339333333333333
PE_Scaf11099:74279..78925	+	Gypsy	0.299702	286	1.06774	.	22.52059925	0.01879109401	267	0.2247191011235955	0.08362036833333335	0	0.5	4657	P. echinospica	(0.2, 0.4]	0.1978738285235	0.504363471875	0.28009271875	19.4375	0.0546875	0.83021
PE_Scaf11106:142413..147210	+	Gypsy	0.389161	365	1.24474	.	28.97368421	0.01493354181	342	0.21929824561403508	0.06809695066666667	0	0.5	4810	P. echinospica	(0.2, 0.4]	0.3773027961920937	0.62658784375	0.4115793625	30.90625	0.05	0.8376183333333334
PE_Scaf11117:117066..121591	-	Gypsy	1.357713	283	1.04725	.	20.77121771	0.02293814686	271	0.25092250922509224	0.09141526176470587	0	0.0	4536	P. echinospica	(1.1, 5.0]	0.023089136764375	0.3365776875	0.06778375	37.65625	0.045138899999999996	0.6670875
PE_Scaf11117:227506..231923	-	Gypsy	1.096421	281	1.1567	.	29.86792453	0.01940191283	265	0.2792452830188679	0.06947982297297298	0	0.0	4428	P. echinospica	(0.7, 1.1]	0.0274536926584375	0.32774940625	0.083607065625	40.46875	0.0528169	0.8715216666666666
PE_Scaf11117:271344..276845	-	Gypsy	0.0	406	1.14491	.	54.36979167	0.01908285521	384	0.34375	0.055513760606060614	0	1.0	5512	P. echinospica	(0.0, 0.2]	0.117103249266875	0.7393871875	0.129615721875	32.875	0.0360825	0.6860373333333333
PE_Scaf11120:95158..99531	-	Gypsy	0.428151	272	0.970548	.	24.44274809	0.0250223187	262	0.24427480916030533	0.1024351171875	0	0.5	4384	P. echinospica	(0.2, 0.4]	0.3299358394753125	0.61121971875	0.38724116875000003	36.71875	0.06944444999999999	0.9141548333333334
